PC1,PC2,PC3,PC4
1.4358642071493286,-0.21231931395008666,-0.8493135507458073,0.15152576442842347
1.0942570086049053,-0.232824147809103,-0.7415596878829228,-0.553121002224047
1.2727391942429755,-0.05502085380596912,-0.2075069274459991,0.30988694712041204
1.560336308830841,-0.39281112027083875,-1.6366588403087063,0.12344865866498435
1.4698218001240855,-0.12822618904004976,-0.49738012639316076,0.2516671131245295
2.1203382440083685,-0.07984716923478251,-0.3029303245897072,0.5780371635703399
1.4852083775856073,-0.22643710350582294,-0.6120487761801094,-0.5725867050089491
2.1936903420767124,-0.0013720837779507681,0.045001614825528,0.31395027185739194
1.6673473768609186,-0.05384884276881052,-0.2803027087501942,0.3051788459588519
1.0266655894573378,-0.31944012468408844,-1.2401728487670118,0.05039805970078076
1.4758021804041663,-0.23903584799264624,-0.8386169544830132,0.20036855775578594
3.175140068357095,0.39275357484658774,1.8012897422452492,0.11360145656124872
1.9008935681504058,-0.09099852312508601,-0.2815298065632763,-0.0600823394300996
1.6509069434536308,0.06903324113423348,0.2437610290986156,0.5142831134067422
1.336083649548226,-0.3452862549363923,-1.4393582382011547,0.21485248438210314
0.8568726631016522,0.09808302288278575,0.17743993594397983,0.9578619753576634
1.0195410660882853,-0.3873324020943806,-1.3679531348752298,-0.507000218641331
1.7925708648671785,-0.03620127066916489,0.04986332907755277,0.3323024884090702
0.5328688509477382,-0.4206717213820982,-1.5058321829274972,-0.7330304291414643
2.09691529138731,0.09263043339962157,0.2806025878236064,0.6195260399401855
1.089769886989199,-0.35202319336266263,-1.190829161096929,-0.6681343473309619
1.5768940947875385,-0.10049173966757607,-0.17784405673300605,-0.44950469212211897
2.0941809243761083,0.07644359533950768,0.3317160566559735,0.37035035567806046
1.3497623720672292,-0.29684683830898334,-1.258297348888174,0.1015373842453793
0.9787053679261907,-0.3338745905182656,-1.099182111506842,-0.7464457055712352
1.9724680506600203,0.07879329727933673,0.31698353409604507,0.22879812685789405
1.8001068156592643,-0.342147849533737,-1.3275912173434254,0.051142890743164256
1.3609309069608237,-0.057669848202094205,-0.30895946740907726,0.6560016834686083
1.5464108896592417,-0.24735705349797765,-0.8077269859569378,-0.19376189609779376
2.1374388667078255,-0.16463594301741963,-0.6075522374304235,0.016093570099590167
0.9728113580684087,-0.2763284196149754,-0.933020889703511,-0.4285716531152589
1.8333399484800375,-0.04469739568959354,-0.10946406246984582,-0.26752863253446213
1.5265684511800044,-0.19921692932686488,-0.742851159166964,-0.10251448870648715
1.2384896563698442,-0.0985994111776245,-0.510986067994526,0.36866479673667596
0.8819419611971552,-0.36211036523653106,-1.2777112525732017,-0.47994613494190125
1.351496943832159,-0.13538518797127888,-0.6149865475378528,0.19942353193756157
0.7891206348890885,-0.30019624116252114,-1.0989648864641763,-0.17085162900325804
2.2359121234830064,0.019722075831230278,0.08601330952971649,0.2725009234037637
0.9829303714434653,-0.3548487121664211,-1.1585163278571038,-0.7436378464528017
1.6941467029457722,-0.1135968543784349,-0.5525794056838325,0.3920748146756638
